Naam,Adres,Latitude,Longitude,Link,Street,Postcode,City
"Westerborg, H.R.","Medisch Centrum Zorg & Hoop, Amsterdam",52.3170207,4.9781041,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westerborg-h-r-153743,Kruitberg,1104 CA,Amsterdam
"Westerink, J.G.","Amarant huisartsen, Praktijk Luinge en Westerink, Kampen",52.5490167,5.9042246,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westerink-j-g-167787,Tormentil,8265 DN,Kampen
"Westermann, S.A.","Huisartsenpraktijk Holtrop en Westermann, Amsterdam",52.3595356,4.9155146,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westermann-s-a-329183,'s-Gravesandeplein,1091 AC,Amsterdam
"Westerweel, C.J.","Huisartsen Lepelaar, Leusden",52.1316958,5.4418698,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westerweel-c-j-283665,Lepelaar,3831 DE,Leusden
"Westing, I.F.M. van","SAG Gezondheidscentrum De Vaart, Huisartsen, Amsterdam",52.3500691,4.7869069,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westing-i-f-m-van-114600,A. Reitsmakade,1060 SZ,Amsterdam
"Westphal-Julijn, C.J.","Huisartsenpraktijk Someren, Someren",51.3823494,5.7119661,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westphal-julijn-c-j-270711,Postel,5711 ET,Someren
"Westra-Ditzel, B.R.","Huisartsenpraktijk Schalkhaar, Schalkhaar",52.2675538,6.190798,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-westra-ditzel-b-r-258351,Pastoorsdijk,7433 DK,Schalkhaar
"Wetselaar-Buhre, K.E.","Huisartsenpraktijk Poelgeest, Oegstgeest",52.1890482,4.472841,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wetselaar-buhre-k-e-157643,Gladiolenlaan,2343 TP,Oegstgeest
"Wetzels, C.D.","Huisartsenpraktijk de Anser, Coevorden",52.6615559,6.7474014,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wetzels-c-d-338854,Burgemeester Feithsingel,7742 BP,Coevorden
"Wetzels, T.M.E.P.A.","Huisartspraktijk aan de Maas, Maastricht",50.8771459,5.6896204,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wetzels-t-m-e-p-a-122552,Schoolstraat,6223 BD,Maastricht
"Weytingh, M.D.","Huisartsenpraktijk Kool en Weytingh, Eemnes",52.252328,5.26238,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-weytingh-m-d-153751,Torenzicht,3755 CC,Eemnes
"Wezelenburg, G.C.","Huisartsenpraktijk G.C. Wezelenburg, Bavel",51.5668797,4.8186047,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wezelenburg-g-c-120510,Patrijzenlaar,4854 EC,Bavel
"Wibbelink, A.H.","Huisartsenpraktijk Haastrecht, Haastrecht",51.9998328,4.7759655,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wibbelink-a-h-117507,Bredeweg,2851 VB,Haastrecht
"Wibbelink, W.J.","Huisartsenpraktijk Wibbelink, Arnhem",52.0000419,5.9441003,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wibbelink-w-j-114297,Van Maerlantstraat,6824 KX,Arnhem
"Wichers, I.M.","Gezondheidscentrum Holendrecht, Huisartsen, Amsterdam",52.2997875,4.9623753,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wichers-i-m-332675,Niftrikhof,1106 SC,Amsterdam
"Wiechers, G.H.","Huisartsenpraktijk Emst, Emst",52.3207274,5.9747926,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiechers-g-h-124971,Zuster van Rossumweg,8166 JE,Emst
"Wiegersma, M.","Huisartsenpraktijk Wijbenga en Wiegersma, Sint Nicolaasga",52.9217462,5.7440106,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiegersma-m-330552,,,
"Wiegman, G.","Huisartsenpraktijk Wiegman, Leeuwarden",53.2154223,5.7871503,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiegman-g-125484,Skrokdam,8918 LB,Leeuwarden
"Wieland, M.P.M.","Apotheekhoudende Huisartsenpraktijk de Compagnie, Medemblik",52.7667068,5.1045745,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wieland-m-p-m-163459,Compagniesingel,1671 KC,Medemblik
"Wielen, J.G.B. van der","Huisartsenpraktijk Bruin, Burger en van der Wielen, Zelhem",52.0052953,6.358717,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wielen-j-g-b-van-der-123695,Halseweg,7021 PD,Zelhem
"Wiel, J.M. ter","Huisartsenpraktijk Liesveld en Ter Wiel, Doetinchem",51.9635561,6.3069053,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiel-j-m-ter-259759,Heemskerklaan,7003 AN,Doetinchem
"Wiel, W.K. van der","HAP Leusden, Leusden",52.1369883,5.4362061,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiel-w-k-van-der-338844,Asschatterweg,3831 JK,Leusden
"Wiel, W. van de","Huisartsenpraktijk Pasdeloup - De Vries, Volendam",52.4925844,5.0565905,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiel-w-van-de-311909,Heideweg,1132 CH,Volendam
"Wierda, F.M.","Huisartsenpraktijk Aduard, Aduard",53.2601223,6.4568963,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wierda-f-m-126054,Ruiterpad,9831 RD,Aduard
"Wierema, W.J.M.","Huisartsenpraktijk Händellaan, Delft",51.9915964,4.3431053,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wierema-w-j-m-117239,Händellaan,2625 SN,Delft
"Wierenga, E.A.","Huisartsenpraktijk Arts en Zorg Oud Rijswijk, Rijswijk",52.0530804,4.3302933,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wierenga-e-a-332125,Van Vredenburchplantsoen,2282 SK,Rijswijk
"Wierenga, M.K.","Apotheekhoudende Huisartsenpraktijk Loppersum, Loppersum",53.3318,6.7503721,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wierenga-m-k-336431,Wirdumerweg,9919 HD,Loppersum
"Wierenga-van Leijden, K.","DoktersTeam Voorthuizen, Voorthuizen",52.1822183,5.6071542,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wierenga-van-leijden-k-335886,Gaffel,3781 CL,Voorthuizen
"Wiertz, M.G.M.","Huisartsenpraktijk Wiertz, Bunde",50.8969529,5.735859,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiertz-m-g-m-122610,Spoorstraat,6241 CL,Bunde
"Wigger, H.J.","Huisartsenpraktijk De Hof van Blom, Hattem",52.4765557,6.0661899,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wigger-h-j-124861,Hof van Blom,8051 JT,Hattem
"Wijbenga-van Kerkvoorde, T.C. van","Huisartsenpraktijk Wijbenga en Wiegersma, Sint Nicolaasga",52.9217462,5.7440106,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijbenga-van-kerkvoorde-t-c-van-330551,De Oergong,8521 GA,Sint Nicolaasga
"Wijdeveld, M.E.","Boeierpraktijk, Purmerend",52.5112157,4.968496,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijdeveld-m-e-325219,Boeierstraat,1443 EN,Purmerend
"Wijffels, S.A.M.","Huisartsen Conservatoriumlaan, Praktijk Wijffels, Tilburg",51.5591595,5.050394,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijffels-s-a-m-282374,Conservatoriumlaan,5037 DT,Tilburg
"Wijk, D.J. van","Huisartsenpraktijk Krijgsman en Van Wijk, Uitgeest",52.5311802,4.7170962,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijk-d-j-van-115875,Molenwerf,1911 DB,Uitgeest
"Wijk, J.A. van der","Praktijk Dahliastraat, Oldebroek",52.4453954,5.9008294,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijk-j-a-van-der-124918,Dahliastraat,8096 VR,Oldebroek
"Wijk, M.C. de","Huisartsenpraktijk De Wijk en Grevelink, Muntendam",53.1348876,6.8672091,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijk-m-c-de-125838,Julianaplein,9649 BX,Muntendam
"Wijk, T. van","Huisartsenpraktijk Rijswijk Buiten, Rijswijk",52.0197546,4.3254993,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijk-t-van-328333,Van Rijnweg,2286 KC,Rijswijk
"Wijk-Verschuure, I.P.J. van","Huisartsenpraktijk Biddinghuizen, Biddinghuizen",52.4528817,5.6890859,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijk-verschuure-i-p-j-van-330239,Cultuursingel,8256 AM,Dronten
"Wijmenga, H.M.A.","Huisartspraktijk Wymenga, Metslawier",53.3600916,6.0704255,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijmenga-h-m-a-125503,Balthasar Bekkerstrjitte,9123 JV,Mitselwier
"Wijnberg, M.","Huisartsenpraktijk van de Sande, Wormer",52.4990809,4.812796,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijnberg-m-328757,Faunastraat,1531 WD,Wormer
"Wijngaarden, D. van","Huisartspraktijk D. van Wijngaarden, Amsterdam",52.3631709,4.861811,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijngaarden-d-van-263771,Lootsstraat,1053 NV,Amsterdam
"Wijnhoven, P.W.G.","Huisartsenpraktijk Wijnhoven, Lith",51.805993,5.4416145,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijnhoven-p-w-g-121359,Wilhelminastraat,5397 ER,Lith
"Wijnmaalen, A.L.","Huisartsenpraktijk Huisman en Wijnmaalen, Opheusden",51.9333129,5.6299306,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijnmaalen-a-l-316258,Eikenlaan,4043 KP,Opheusden
"Wijnstra, J.W.","Huisartsenmaatschap Trynwalden, Oentsjerk",53.2518227,5.8984919,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijnstra-j-w-270852,Frisiastate,9062 GX,Oentsjerk
"Wijs, D.E.A.","Gezondheidscentrum Schalkwijk, Huisartsen 2e etage, Praktijk Wijs / Vuister, Haarlem",52.3550509,4.6577753,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijs-d-e-a-116159,Heldringstraat,2037 VL,Haarlem
"Wijsmuller, E.G.","Huisartsenpraktijk Franssen - Wijsmuller, Amsterdam",52.3529413,4.8997454,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijsmuller-e-g-114613,Kuipersstraat,1074 AH,Amsterdam
"Wijtvliet, A.P.","Huisartsenpraktijk Velthuijse, Tilburg",51.5521767,5.0556623,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wijtvliet-a-p-308418,Burgemeester van de Mortelplein,5037 PL,Tilburg
"Wilberink, M.G.G.","Gezondheidscentrum Wesselerbrink, Huisartspraktijk Drs. D.L.M. Idema en Drs. M.G.G. Wilberink, Enschede",52.1923502,6.8841986,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilberink-m-g-g-271295,Het Leunenberg,7544 JR,Enschede
"Wildeboer, G.","Huisartsenpraktijk Wildeboer en Viljac, Dordrecht",51.8158988,4.6704022,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wildeboer-g-159149,Steegoversloot,3311 PP,Dordrecht
"Wilde, C.J. de","Huisartsenpraktijk Driebruggen, Driebruggen",52.0447497,4.7988501,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilde-c-j-de-116773,Burgemeester Doormanstraat,3465 KD,Driebruggen
"Wildenborg, I.H.M.","SAG Gezondheidscentrum Vlaanderen, Huisartsen, Amsterdam",52.34544,4.8136056,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wildenborg-i-h-m-324810,Laan van Vlaanderen,1066 MT,Amsterdam
"Wildervanck-Dekker, C.M.J.","Julius Gezondheidscentra, locatie Veldhuizen, Huisartsen, De Meern",52.0846725,5.0120994,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wildervanck-dekker-c-m-j-271367,Molenpolder,3453 NZ,Utrecht
"Wildschut, I.C.M.","Huisartsenpraktijk Wildschut en de Bruin, Zoetermeer",52.0730766,4.4947432,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wildschut-i-c-m-116389,Hekbootkade,2725 HK,Zoetermeer
"Wilhelmus, E.J.","Huisartsenpraktijk Amazone, Dordrecht",51.8074646,4.7042574,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilhelmus-e-j-118641,Amazone,3315 WK,Dordrecht
"Wiljes, E.S. de","SAG Gezondheidscentrum Staatsliedenbuurt, Huisartsen, Amsterdam",52.3800371,4.8713163,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wiljes-e-s-de-339701,Van Hallstraat,1051 HL,Amsterdam
"Wilkens, J.G.","Apotheekhoudende Huisartsenpraktijk Oldeberkoop, Oldeberkoop",52.9377197,6.1289282,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilkens-j-g-323693,Wolvegasterweg,8421 PB,Oldeberkoop
"Wilk, P.J. van der","Huisartsenpraktijk Bergerhoef, Alkmaar",52.6373154,4.7251787,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilk-p-j-van-der-115786,Hobbemalaan,1816 GA,Alkmaar
"Wille-Gussenhoven, M.J.E.","Huisartsenpraktijk Arends, Huls & Tanck, Tiel",51.8830145,5.4189786,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wille-gussenhoven-m-j-e-118848,Dodewaardlaan,4006 EA,Tiel
"Willems, A.","Huisartsenpraktijk De Kadoelerbreek, Amsterdam",52.4090607,4.9146102,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-a-114618,IJdoornlaan,1034 AC,Amsterdam
"Willems, B.T.","Huisartsenpraktijk Willems, Best",51.5098544,5.3790568,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-b-t-250856,Veldweg,5684 NS,Best
"Willems, E.M.","Huisartsenpraktijk Noorden, Noorden",52.1653553,4.8268504,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-e-m-341503,Hogedijk,2431 AE,Noorden
"Willems, E.M.","Huisartsen Van Daelen en Willems, Blaricum",52.2763805,5.2489232,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-e-m-209803,Meentweg,1261 XS,Blaricum
"Willemsen, J.","Huisartspraktijk Willemsen, Capelle aan den IJssel",51.9550968,4.5851237,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willemsen-j-157030,Johan Jongkindrade,2908 CD,Capelle aan den IJssel
"Willemsen, M.","Gezondheidscentrum Schoterpoort, Huisartsenpraktijk Veltman en Willemsen, Heerenveen",52.9463953,5.9388978,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willemsen-m-303668,Burgemeester Falkenaweg,8443 DH,Heerenveen
"Willemsen, M.D.","Huisartsenpraktijk Heerlen Noord, Heerlen",50.9172942,5.9559555,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willemsen-m-d-281419,Keekstraat,6413 HP,Heerlen
"Willemsen, N.J.G.W.","Huisartsenpraktijk Willemsen en Boerma, Deventer",52.2647817,6.2308478,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willemsen-n-j-g-w-253677,M.C. Escherweg,7425 RH,Deventer
"Willemsen, P.A.G.","Huisartsenpraktijk Willemsen en de Vet, Ermelo",52.3007776,5.6197739,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willemsen-p-a-g-123978,Burgemeester Langmanstraat,3851 NM,Ermelo
"Willems, K.","Seksense, Herkenbosch",51.1536529,6.0631849,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-k-338280,Kerkplein,6075 HA,Herkenbosch
"Willems, L.","Huisartsenpraktijk de Pelikaan Boxmeer, Boxmeer",51.6519029,5.9483665,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-l-264098,Weijerstaete,5831 ZZ,Boxmeer
"Willems-Panneflek, G.N.","Huisartsenpraktijk de Baandert, Sittard",51.0016841,5.8726427,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-panneflek-g-n-281023,Henri Weltersstraat,6136 KE,Sittard
"Willems-van de Ven, H.A.P.A.","Huisartsenpraktijk Willems, Best",51.5098544,5.3790568,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-van-de-ven-h-a-p-a-257880,Veldweg,5684 NS,Best
"Willems, W.L.M.","Gezondheidscentrum Gein, Huisartsen, Amsterdam",52.2976639,4.9880722,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-willems-w-l-m-114620,Wisseloordplein,1106 MH,Amsterdam
"Wilschut, M.E.","Huisartsenpraktijk Gulpen, Gulpen",50.8152042,5.8926393,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilschut-m-e-327196,Rijksweg,6271 JC,Gulpen
"Wilschut, M.H.","Huisartsenpraktijk Meerkerk, Meerkerk",51.9190804,4.9935591,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilschut-m-h-120036,Watertoren,4231 WT,Meerkerk
"Wilson, C.J.","Huisartsenpraktijk Arts en Zorg Goeverneur, Den Haag",52.0661146,4.3305752,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilson-c-j-271108,Asstraat,2516 KA,Den Haag
"Wilt, A. de","Huisartsengroep Milbergen, locatie Millingen aan de Rijn, Millingen aan de Rijn",51.8651974,6.0448314,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wilt-a-de-121381,Heerbaan,6566 EH,Millingen aan de Rijn
"Win, B.E.H. de","Medisch Centrum Aan de Berg, Nuenen",51.4761063,5.5508702,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-win-b-e-h-de-304082,Berg,5671 CC,Nuenen
"Wincoop, C. van","Huisartsenpraktijk van Wincoop, Maarssen",52.137291,5.0407101,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wincoop-c-van-119194,Bachplein,3603 CK,Maarssen
"Wind, A.W.","Huisartsenpraktijk Dubloen, Hoorn",52.6498643,5.0934379,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wind-a-w-115501,Dubloen,1628 RZ,Hoorn
"Winden, E. van der","Huisartsen Hillegom Centrum, Hillegom",52.2936389,4.5780662,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winden-e-van-der-344427,Van den Endelaan,2181 EK,Hillegom
"Winden-Haalboom, K. van der","Huisartsen Musis - Westerkade, Arnhem",51.9786637,5.9316103,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winden-haalboom-k-van-der-304236,Valckenierstraat,6828 RN,Arnhem
"Wind, J.","Mannen Sterilisatiepraktijk De Vasman, locatie Eindhoven, Eindhoven",51.4436583,5.4640118,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wind-j-120060,Gerard Philipslaan,5616 TT,Eindhoven
"Winkel, A.T. van","Huisartsenpraktijk van Winkel, Rotterdam",51.9249982,4.5141588,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winkel-a-t-van-277007,Oudedijk,3062 AE,Rotterdam
"Winkelhorst, H.J.A.E.","Huisartsenpraktijk De Kroonsteen Beneden, Malden",51.7828045,5.8539314,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winkelhorst-h-j-a-e-281709,Schoolstraat,6581 BG,Malden
"Winkens, R.A.G.","Huisartsenpraktijk Heerlerbaan, Heerlen",50.8681715,6.0062895,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winkens-r-a-g-122705,Vullingsweg,6418 HV,Heerlen
"Winkler, M.","Therapeuticum Calendula, Huisartsen, Gouda",52.0120286,4.7234514,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winkler-m-117509,Hertzogstraat,2806 EN,Gouda
"Wink, S.J.","Huisartsenpraktijk Blonk, Delfzijl",53.3310174,6.9257968,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wink-s-j-281578,Schoolstraat,9934 CD,Delfzijl
"Wins, E.H.R.","Huisartsenpraktijk Jenkins Service Huisartsen Woerden, Woerden",52.0912539,4.878612,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wins-e-h-r-118828,Rubensstraat,3443 GG,Woerden
"Winter, J.T.","Huisartsenpraktijk de Wieke, Stadskanaal",52.9920371,6.9516478,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winter-j-t-125770,Blokwieke,9501 EX,Stadskanaal
"Winter, S.A.","Praktijk Symfonie, Huisartsenpraktijk Winter, Bunschoten-Spakenburg",52.2445466,5.3723716,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-winter-s-a-258257,Bachlaan,3752 HD,Bunschoten-Spakenburg
"Wisse-Bac, M.J.","Het Doktershuis no. 3, Ridderkerk",51.864909,4.6005061,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wisse-bac-m-j-158232,Nic. Beetslaan,2985 VH,Ridderkerk
"Wissekerke, J.C.S.","BWO huisartsen, Volendam",52.4925795,5.0567989,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wissekerke-j-c-s-313239,Heideweg,1132 CH,Volendam
"Wisselaar, R.","Huisartsenpraktijk Mosa, Raamsdonksveer",51.6933859,4.8756558,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wisselaar-r-271528,Wilhelminalaan,4941 GJ,Raamsdonksveer
"Wisse, L.C.","Gezondheidscentrum de Volgerlanden, huisartsen - onderdeel van Zovida, Hendrik-Ido-Ambacht",51.8340492,4.6445601,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wisse-l-c-276795,Druivengaarde,3344 PK,Hendrik-Ido-Ambacht
"Wissel, F. van der","WIJ Huisartsen, locatie Hooglanderveen, Amersfoort",52.1892838,5.415078,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wissel-f-van-der-163706,Heideweg,3825 ZM,Amersfoort
"Wissenburg, O.G.","Huisartsenpraktijk Leemhuis & Van der Maarel, Castricum",52.5459584,4.6794701,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wissenburg-o-g-320559,Dorcamp,1902 AV,Castricum
"Wisse, N.C.J.","Huisartsenpraktijk Weltevrede en Wisse, Geertruidenberg",51.6991226,4.8641912,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wisse-n-c-j-120750,Walgang,4931 BX,Geertruidenberg
"Wisse, W.E.C.","Huisartsenpraktijk Oude Tonge, Oude-Tonge",51.6905548,4.2112572,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wisse-w-e-c-114623,West Achterweg,3255 AZ,Oude-Tonge
"Wissink, R.","Huisartsenpraktijk Thijinge, Zuidwolde",52.6718751,6.4381938,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wissink-r-263741,Oosterweg,7921 GB,Zuidwolde
"Wit, D.A. de","SAG Gezondheidscentrum De Vaart, Huisartsen, Amsterdam",52.3500691,4.7869069,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wit-d-a-de-341323,A. Reitsmakade,1060 SZ,Amsterdam
"With, L.M. de","Huisartsenpraktijk Hoef en Haag, Hoef en Haag",51.9880149,5.1150246,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-with-l-m-de-315617,Bastionstraat,4125 TV,Hoef en Haag
"Witkamp, A.M.","Gezondheidscentrum Ommoord, huisartsen - onderdeel van Zovida, Rotterdam",51.9609954,4.543,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-witkamp-a-m-336436,Briandplaats,3068 JJ,Rotterdam
"Wit, M.J. de","Medisch Centrum Elisabeth, Huisartspraktijk M.J. de Wit, Alkmaar",52.6253943,4.7407106,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wit-m-j-de-235022,Van Everdingenstraat,1814 HA,Alkmaar
"Wit, N.J. de","Julius Gezondheidscentra, locatie Vleuterweide, Huisartsen, Vleuten",0,0,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wit-n-j-de-119730,,,
"Wit, S. de","Huisartsenpraktijk Schalkwijk, Schalkwijk",51.9947485,5.1836065,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-wit-s-de-160699,Jonkheer Ramweg,3998 JP,Houten
"Witsel, D.","Huisartsenpraktijk D. Witsel en P.M. Veldhoen, Numansdorp",51.730312,4.4388166,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-witsel-d-118553,Burgemeester de Zeeuwstraat,3281 AJ,Numansdorp
"Witte, E.C.","Eilandpraktijk Texel, locatie De Cocksdorp, De Cocksdorp",53.156686,4.872859,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-witte-e-c-336751,Kikkertstraat,1795 AD,De Cocksdorp
"Witte, F.C.C. de","Huisartsenpraktijk De Witte, Vlaardingen",51.9101264,4.3449581,https://www.zorgkaartnederland.nl/zorgverlener/huisarts-witte-f-c-c-de-338937,Hoflaan,3134 AC,Vlaardingen
